Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Toyota,Corolla,2010,4.9,Hybrid,Manual,198114,2,4,9037
Mercedes,C-Class,2012,4.4,Electric,Manual,149348,4,1,11113
Ford,Fiesta,2009,2.3,Petrol,Automatic,195204,2,5,6695
Audi,A3,2020,4.7,Petrol,Automatic,175965,4,5,12780
Volkswagen,Golf,2005,2.1,Hybrid,Semi-Automatic,251614,2,2,3667
Ford,Focus,2019,1.5,Petrol,Automatic,296846,5,2,6863
Audi,A4,2020,2.3,Petrol,Semi-Automatic,34915,3,5,11701
Ford,Focus,2011,1.4,Petrol,Semi-Automatic,94129,4,2,6917
Volkswagen,Tiguan,2002,4.9,Electric,Manual,18683,3,2,11226
Honda,CR-V,2020,1.1,Hybrid,Manual,109977,3,5,10000
Mercedes,E-Class,2018,2.6,Electric,Semi-Automatic,153610,5,4,11027
Hyundai,Tucson,2010,1.4,Electric,Automatic,281799,3,5,6364
Honda,CR-V,2008,4.4,Hybrid,Automatic,184529,2,4,9709
Hyundai,Elantra,2001,3.2,Petrol,Manual,101712,5,5,5565
Toyota,Corolla,2003,2.6,Electric,Manual,192971,2,1,5740
Kia,Optima,2006,2.8,Diesel,Semi-Automatic,39388,5,4,7912
Audi,Q5,2017,3.2,Petrol,Semi-Automatic,60338,2,3,11193
Mercedes,E-Class,2007,3.6,Hybrid,Automatic,264856,2,4,7002
BMW,5 Series,2017,1.2,Electric,Manual,251813,5,2,7363
Audi,A4,2019,2.7,Electric,Manual,168579,2,1,11128
Audi,Q5,2003,3.9,Petrol,Semi-Automatic,183257,5,5,5234
Toyota,RAV4,2014,3.1,Petrol,Manual,84681,2,3,9706
Audi,A3,2022,4.6,Diesel,Semi-Automatic,39523,5,1,14509
Chevrolet,Malibu,2018,4.5,Petrol,Semi-Automatic,247699,3,4,9046
Honda,Accord,2013,3.6,Diesel,Automatic,180494,3,4,9490
Honda,Accord,2018,4.6,Petrol,Manual,121295,5,4,11674
Chevrolet,Equinox,2009,3,Petrol,Semi-Automatic,237887,5,2,5042
Hyundai,Sonata,2017,2,Petrol,Automatic,227979,4,1,8140
Volkswagen,Tiguan,2014,3.8,Hybrid,Manual,166180,5,2,9776
Ford,Focus,2015,4.3,Diesel,Manual,68179,4,5,11536
Honda,Civic,2009,1.2,Hybrid,Semi-Automatic,217591,5,5,4648
BMW,X5,2006,1.1,Hybrid,Semi-Automatic,51966,4,3,6960
Honda,CR-V,2001,4.5,Hybrid,Manual,164665,2,2,6606
Chevrolet,Equinox,2003,2.6,Hybrid,Automatic,199991,4,5,6100
Ford,Fiesta,2013,4.9,Petrol,Manual,208159,4,1,8736
Honda,CR-V,2006,1.4,Electric,Semi-Automatic,219244,4,5,4915
Toyota,RAV4,2021,4.5,Hybrid,Manual,17312,3,3,15553
Volkswagen,Passat,2017,3.9,Hybrid,Manual,120595,2,5,11688
Mercedes,C-Class,2022,4.9,Diesel,Semi-Automatic,191411,5,3,11771
Chevrolet,Malibu,2005,2.4,Hybrid,Automatic,152005,3,3,7459
Ford,Fiesta,2011,1.6,Electric,Automatic,200684,3,3,8486
Chevrolet,Equinox,2016,5,Diesel,Manual,241016,2,3,9079
Volkswagen,Tiguan,2019,2.8,Electric,Manual,74060,2,3,13118
Volkswagen,Golf,2006,3.9,Diesel,Manual,145184,4,4,6896
Honda,Accord,2019,3.2,Electric,Manual,69198,4,5,13616
Kia,Sportage,2020,3.4,Diesel,Manual,17052,3,5,13158
Hyundai,Tucson,2017,2.3,Diesel,Automatic,31693,3,4,12366
Kia,Optima,2020,1.9,Diesel,Semi-Automatic,93598,3,4,10128
Chevrolet,Equinox,2016,2.2,Petrol,Semi-Automatic,265978,5,4,5780
Audi,Q5,2016,2.7,Petrol,Semi-Automatic,172833,5,5,8143
Ford,Fiesta,2021,4.7,Petrol,Manual,182833,4,4,11443
Audi,A3,2012,1.4,Diesel,Automatic,118261,3,5,8234
Ford,Focus,2007,1.8,Diesel,Manual,240623,2,1,3187
Audi,A4,2007,2.9,Petrol,Automatic,213158,4,2,6336
BMW,X5,2008,3.9,Hybrid,Automatic,282296,3,1,7254
Honda,CR-V,2001,3.8,Diesel,Manual,220246,3,3,3795
Chevrolet,Malibu,2023,4.3,Diesel,Automatic,271366,4,2,11372
Ford,Explorer,2004,1.7,Diesel,Manual,290006,2,5,2000
Mercedes,GLA,2023,4.3,Hybrid,Automatic,172434,3,2,14351
Chevrolet,Malibu,2018,1.5,Electric,Automatic,81520,3,5,12869
Honda,Accord,2020,3.4,Hybrid,Manual,173818,3,1,11023
Audi,A4,2022,2.7,Electric,Manual,33563,3,5,14728
Volkswagen,Tiguan,2007,4,Petrol,Manual,167913,5,5,6841
BMW,X5,2002,1.5,Petrol,Semi-Automatic,244846,5,2,2000
Honda,Civic,2001,2.8,Diesel,Semi-Automatic,216768,2,1,2864
Toyota,Corolla,2015,2.5,Electric,Semi-Automatic,141026,5,3,10279
Toyota,Corolla,2004,2.3,Electric,Semi-Automatic,289261,5,4,3814
Volkswagen,Golf,2018,2.2,Diesel,Manual,103942,3,1,9621
Hyundai,Tucson,2005,3.1,Electric,Automatic,109563,4,2,10008
Kia,Sportage,2011,1.6,Hybrid,Semi-Automatic,78021,2,1,8439
Kia,Optima,2010,3,Petrol,Automatic,293509,4,4,5729
Volkswagen,Passat,2006,1.6,Diesel,Semi-Automatic,32222,3,3,6855
Chevrolet,Malibu,2015,1.4,Hybrid,Automatic,104171,2,3,10416
Audi,A3,2019,1.6,Diesel,Automatic,256344,5,3,7773
BMW,3 Series,2005,2.4,Diesel,Automatic,208352,3,5,5332
Chevrolet,Impala,2023,3.1,Electric,Automatic,296122,2,4,11677
BMW,5 Series,2007,1.9,Petrol,Semi-Automatic,194177,2,4,4216
Ford,Fiesta,2018,5,Electric,Semi-Automatic,226702,2,4,11965
Honda,CR-V,2017,2.1,Electric,Semi-Automatic,185046,5,4,9599
Audi,A3,2016,1.6,Diesel,Manual,230431,4,5,5891
Ford,Fiesta,2002,1.9,Diesel,Manual,140394,2,2,3792
Kia,Rio,2015,4.7,Diesel,Semi-Automatic,107916,4,2,11141
Audi,A4,2018,3.7,Electric,Manual,181383,4,3,11572
Toyota,RAV4,2010,1.9,Diesel,Semi-Automatic,122550,3,4,6549
Honda,Civic,2017,2.7,Petrol,Semi-Automatic,244961,5,3,7000
Toyota,Corolla,2014,1.3,Petrol,Manual,91179,3,4,7776
Toyota,Camry,2021,4.3,Petrol,Manual,172622,2,5,11247
Mercedes,E-Class,2000,1.7,Hybrid,Automatic,31977,4,1,7660
Volkswagen,Tiguan,2006,4.9,Electric,Automatic,96639,3,4,12367
Toyota,Corolla,2023,1.3,Electric,Semi-Automatic,221773,5,1,9864
Hyundai,Elantra,2006,3.4,Hybrid,Automatic,35668,4,4,11086
Honda,CR-V,2002,1.8,Diesel,Automatic,100995,3,5,5980
Audi,A4,2012,2.3,Petrol,Manual,252030,3,4,4959
Ford,Explorer,2020,4.5,Diesel,Manual,258609,3,3,9427
Audi,A3,2001,2.4,Petrol,Manual,19036,3,3,6419
Audi,A4,2003,2.6,Hybrid,Automatic,280984,5,1,4480
BMW,5 Series,2021,2.4,Electric,Manual,70665,5,2,13386
Ford,Focus,2007,3.3,Diesel,Automatic,164256,5,4,7714
Toyota,Corolla,2021,2.2,Petrol,Semi-Automatic,131183,4,5,9976
Chevrolet,Malibu,2011,4.1,Electric,Automatic,171809,2,1,11563
Honda,CR-V,2022,2.3,Petrol,Manual,196407,5,5,9071
Chevrolet,Malibu,2004,4.8,Hybrid,Automatic,184289,4,1,8914
Mercedes,C-Class,2002,4.8,Electric,Automatic,232734,2,1,8345
Volkswagen,Golf,2019,2.3,Diesel,Automatic,153306,5,3,10533
Honda,CR-V,2002,3,Petrol,Semi-Automatic,136847,4,3,4963
Audi,Q5,2000,3.8,Petrol,Automatic,192924,5,4,5541
Chevrolet,Malibu,2003,3.9,Petrol,Automatic,98938,3,5,8421
Kia,Rio,2019,4.2,Hybrid,Manual,116016,5,5,12679
Volkswagen,Tiguan,2012,5,Petrol,Manual,16715,2,2,12365
Hyundai,Sonata,2008,3.9,Electric,Semi-Automatic,228511,4,5,7829
Ford,Focus,2005,4.6,Hybrid,Automatic,57014,2,3,11559
Audi,A3,2005,3.2,Hybrid,Manual,123998,5,1,7320
Volkswagen,Golf,2002,4.8,Electric,Automatic,161122,2,3,9777
Chevrolet,Equinox,2023,4,Hybrid,Automatic,88992,3,4,15720
Ford,Explorer,2001,4.4,Diesel,Manual,202069,4,2,4758
Kia,Sportage,2000,3.7,Petrol,Manual,134764,2,5,5104
Toyota,Camry,2010,4.1,Hybrid,Manual,25999,5,1,11680
Hyundai,Sonata,2004,2.5,Hybrid,Manual,82100,5,5,7158
Audi,A4,2007,2.5,Hybrid,Automatic,106426,5,2,9071
Toyota,Camry,2014,4.7,Petrol,Manual,148085,2,4,10038
Chevrolet,Malibu,2000,1.7,Hybrid,Manual,155021,3,5,3699
Audi,A3,2008,2.2,Electric,Semi-Automatic,213836,5,1,6423
Mercedes,GLA,2014,1.9,Hybrid,Manual,70635,5,5,9787
Honda,Civic,2001,2.7,Electric,Automatic,74508,4,1,9109
BMW,X5,2016,1.4,Diesel,Semi-Automatic,32541,3,3,9649
Volkswagen,Passat,2007,2.2,Hybrid,Automatic,290736,4,4,5085
Audi,A4,2008,2.2,Electric,Semi-Automatic,157108,3,4,7557
Kia,Rio,2011,3.6,Hybrid,Automatic,115465,3,4,11190
Mercedes,E-Class,2002,2.9,Diesel,Automatic,71027,5,4,7679
Toyota,Camry,2021,3.1,Electric,Manual,51057,3,5,14478
Audi,Q5,2018,4.8,Diesel,Semi-Automatic,107717,5,2,12145
Honda,Accord,2008,3.2,Petrol,Automatic,73503,5,4,9729
Hyundai,Sonata,2009,1.6,Electric,Manual,84518,5,5,8709
BMW,5 Series,2012,1.7,Hybrid,Semi-Automatic,122057,3,2,7958
Honda,Accord,2013,4.9,Hybrid,Manual,16832,2,1,13563
Chevrolet,Malibu,2013,1.7,Electric,Semi-Automatic,105823,2,1,9583
BMW,3 Series,2014,3.4,Diesel,Semi-Automatic,263998,5,1,6420
Ford,Fiesta,2011,4.1,Hybrid,Manual,199760,5,4,8504
Hyundai,Tucson,2000,1.2,Petrol,Automatic,88148,3,1,5037
Ford,Fiesta,2012,2.8,Petrol,Automatic,205270,3,2,7894
Volkswagen,Tiguan,2016,3.3,Hybrid,Semi-Automatic,246385,4,2,8272
BMW,5 Series,2006,4.5,Diesel,Manual,124588,5,4,7908
Mercedes,C-Class,2009,3.8,Hybrid,Automatic,103517,5,1,11029
Mercedes,C-Class,2000,3.4,Electric,Semi-Automatic,109243,2,1,7315
Volkswagen,Passat,2019,4.6,Petrol,Manual,29373,2,4,13812
Toyota,Camry,2000,2.3,Hybrid,Semi-Automatic,165643,5,2,4087
BMW,X5,2002,3.2,Petrol,Semi-Automatic,3901,3,3,7821
BMW,X5,2006,3.2,Electric,Manual,132257,3,1,8454
Toyota,RAV4,2009,3.2,Electric,Automatic,41395,5,1,12672
Hyundai,Elantra,2019,2.9,Hybrid,Semi-Automatic,299472,5,4,7710
Audi,Q5,2015,2.2,Petrol,Manual,299714,5,2,4805
Honda,CR-V,2007,1.7,Electric,Automatic,263647,3,3,6127
Ford,Fiesta,2018,3.1,Hybrid,Semi-Automatic,57619,5,5,12447
Honda,Civic,2010,3.8,Petrol,Automatic,202211,2,2,8355
Chevrolet,Impala,2007,1.4,Petrol,Semi-Automatic,149686,5,1,4606
Kia,Optima,2019,2.6,Diesel,Automatic,250958,4,5,8880
Kia,Optima,2018,1.7,Diesel,Automatic,241508,3,1,7869
BMW,5 Series,2023,2.5,Petrol,Semi-Automatic,209785,5,2,9304
Ford,Fiesta,2007,3.4,Electric,Automatic,200176,4,2,9096
Ford,Focus,2018,3.5,Petrol,Manual,239996,4,1,8200
Chevrolet,Impala,2007,1.4,Hybrid,Automatic,127134,5,3,7557
Hyundai,Elantra,2021,1.8,Diesel,Automatic,124497,4,2,11210
Ford,Focus,2011,2.9,Hybrid,Automatic,128050,4,2,10239
Volkswagen,Passat,2007,1.7,Electric,Manual,13151,3,3,9636
BMW,5 Series,2002,2.9,Diesel,Semi-Automatic,152266,4,2,4554
Honda,Accord,2002,2.1,Petrol,Manual,97749,4,2,4845
Honda,Civic,2011,2.7,Hybrid,Semi-Automatic,294262,2,5,5214
Kia,Sportage,2014,4.7,Petrol,Semi-Automatic,119128,4,2,10617
Mercedes,E-Class,2022,3.1,Diesel,Semi-Automatic,82545,3,2,12149
Chevrolet,Equinox,2018,2.1,Diesel,Manual,291296,4,1,5774
Hyundai,Elantra,2011,4.9,Petrol,Automatic,226959,5,2,9260
Honda,Civic,2006,4,Petrol,Semi-Automatic,268070,4,4,4538
Honda,Civic,2002,2.9,Petrol,Manual,144962,3,2,4700
Toyota,RAV4,2009,1.3,Diesel,Manual,267380,4,4,2752
Kia,Rio,2001,3.3,Electric,Automatic,106887,4,3,9062
Audi,Q5,2006,4.2,Hybrid,Manual,175387,5,3,7592
BMW,5 Series,2019,3.9,Petrol,Automatic,268188,4,4,9836
BMW,3 Series,2013,2.3,Petrol,Automatic,158475,4,1,8630
BMW,X5,2018,1.8,Electric,Semi-Automatic,69733,3,4,11905
Audi,Q5,2014,2.1,Electric,Manual,116789,3,2,10064
Kia,Optima,2023,3.4,Petrol,Manual,222656,5,5,9946
Volkswagen,Tiguan,2001,2.6,Electric,Automatic,167586,2,2,7148
Volkswagen,Golf,2015,3.9,Diesel,Automatic,191745,3,3,10165
Ford,Fiesta,2019,1.8,Petrol,Semi-Automatic,35376,4,2,10892
BMW,3 Series,2020,3.2,Petrol,Semi-Automatic,84397,4,1,11612
Chevrolet,Equinox,2014,1.3,Electric,Manual,148192,2,2,8636
Toyota,Corolla,2008,1,Hybrid,Manual,71514,4,4,7069
Honda,CR-V,2002,4.8,Diesel,Semi-Automatic,163875,2,5,6222
Honda,Accord,2008,2.7,Electric,Manual,76443,2,3,9671
Volkswagen,Golf,2018,3,Petrol,Manual,163371,2,3,9232
Ford,Focus,2004,3.3,Petrol,Manual,295928,3,5,2681
Kia,Sportage,2012,3.1,Electric,Manual,52872,5,1,11742
Mercedes,E-Class,2011,2,Diesel,Automatic,295007,3,4,4999
Ford,Explorer,2008,3.9,Petrol,Automatic,180706,2,5,8285
Volkswagen,Passat,2004,1.7,Electric,Semi-Automatic,209392,3,2,4812
Mercedes,E-Class,2005,1.3,Hybrid,Semi-Automatic,278024,5,3,2339
Volkswagen,Golf,2003,3.7,Hybrid,Manual,78673,4,5,8126
Mercedes,GLA,2012,1.7,Petrol,Manual,12689,2,2,9146
Kia,Optima,2016,2.9,Hybrid,Manual,89062,4,4,11018
BMW,3 Series,2000,1.6,Diesel,Manual,250736,5,5,2000
Mercedes,C-Class,2008,3.4,Electric,Semi-Automatic,113280,5,4,9634
Kia,Rio,2018,4,Electric,Automatic,297664,2,3,11046
Mercedes,E-Class,2006,2.9,Hybrid,Manual,42016,5,5,8959
Ford,Focus,2002,3.8,Electric,Manual,34216,4,5,9815
Honda,Civic,2012,4.8,Hybrid,Semi-Automatic,141658,4,1,10666
Audi,A4,2018,4.9,Electric,Manual,293890,3,2,10522
Mercedes,C-Class,2004,4.9,Electric,Manual,83044,3,3,10539
Chevrolet,Impala,2002,4.7,Hybrid,Automatic,36862,4,4,11162
Audi,A3,2013,1.1,Petrol,Automatic,98768,5,2,8624
Chevrolet,Malibu,2008,1.6,Petrol,Semi-Automatic,136629,3,5,5367
Kia,Rio,2008,3.7,Hybrid,Semi-Automatic,8170,2,4,11036
Hyundai,Tucson,2020,2.8,Electric,Semi-Automatic,73990,4,2,13420
Volkswagen,Passat,2001,2.8,Diesel,Semi-Automatic,223950,4,2,2721
Mercedes,GLA,2018,1.5,Hybrid,Manual,116026,4,2,9679
Hyundai,Elantra,2018,2,Petrol,Automatic,232527,2,3,8349
Toyota,Corolla,2001,3.8,Hybrid,Semi-Automatic,40935,4,5,8381
Volkswagen,Tiguan,2014,1.9,Petrol,Manual,52859,2,2,9142
Toyota,RAV4,2013,3.1,Petrol,Semi-Automatic,193684,2,5,7226
Toyota,Camry,2006,1.3,Petrol,Manual,151379,2,2,4172
Hyundai,Sonata,2021,1.6,Petrol,Manual,230436,4,1,7391
Hyundai,Tucson,2008,2.5,Petrol,Manual,166390,4,1,5672
BMW,X5,2018,3.4,Hybrid,Automatic,169196,2,3,12016
Chevrolet,Malibu,2007,1.1,Diesel,Automatic,42238,3,3,7955
Mercedes,GLA,2002,1.8,Hybrid,Automatic,173099,2,5,5538
Honda,Accord,2019,2.7,Diesel,Semi-Automatic,273260,5,4,7034
Ford,Focus,2009,1.8,Petrol,Automatic,67606,2,1,8747
Ford,Focus,2020,2.8,Electric,Manual,84377,2,1,13212
Toyota,RAV4,2016,2.6,Petrol,Semi-Automatic,233350,5,1,6833
BMW,5 Series,2001,2.2,Electric,Automatic,203100,4,4,6038
Hyundai,Sonata,2009,4.1,Electric,Automatic,226315,4,2,9873
Volkswagen,Golf,2007,2.5,Petrol,Automatic,32143,5,4,9557
Mercedes,C-Class,2022,4.5,Petrol,Manual,78604,5,3,13627
Volkswagen,Golf,2006,4.2,Diesel,Semi-Automatic,42613,3,5,9247
Honda,Accord,2011,3.3,Diesel,Automatic,216830,3,5,7863
Mercedes,C-Class,2000,4.7,Petrol,Automatic,43400,5,2,9432
BMW,X5,2002,3.9,Electric,Automatic,207519,5,1,7949
Toyota,RAV4,2007,1.7,Diesel,Automatic,266065,2,2,4078
Honda,Accord,2008,5,Diesel,Automatic,173260,2,5,9534
Mercedes,E-Class,2002,2.3,Petrol,Semi-Automatic,46455,5,3,6070
Kia,Rio,2013,4.2,Diesel,Manual,61692,5,5,10966
Mercedes,E-Class,2019,5,Electric,Semi-Automatic,88654,2,4,15026
Chevrolet,Equinox,2023,2,Electric,Manual,5086,5,3,14898
Mercedes,C-Class,2016,2.2,Electric,Semi-Automatic,299287,3,2,7114
Audi,A4,2018,1.9,Petrol,Automatic,218506,4,4,8529
Volkswagen,Golf,2007,1.2,Petrol,Semi-Automatic,186908,5,5,3661
Ford,Fiesta,2006,4.3,Electric,Automatic,128881,3,1,11122
Kia,Sportage,2008,3.3,Hybrid,Semi-Automatic,64813,3,1,9503
Ford,Explorer,2023,1.2,Hybrid,Automatic,39557,4,4,13908
Volkswagen,Tiguan,2005,2,Diesel,Automatic,114559,5,3,6808
Honda,Accord,2016,2,Diesel,Manual,63505,4,5,9629
Toyota,Camry,2018,3.4,Electric,Semi-Automatic,20423,3,1,14491
BMW,X5,2021,4.2,Diesel,Semi-Automatic,263328,4,2,9333
BMW,3 Series,2015,2.7,Petrol,Automatic,230835,4,1,8183
Kia,Optima,2019,2.5,Electric,Manual,124314,4,2,11813
Audi,A4,2012,3.2,Hybrid,Semi-Automatic,258221,2,5,6735
Toyota,Corolla,2010,3,Diesel,Semi-Automatic,32347,4,1,9453
Toyota,RAV4,2015,3.4,Hybrid,Automatic,35371,4,4,13792
Volkswagen,Golf,2022,1.1,Diesel,Automatic,100212,2,5,11295
BMW,X5,2007,1,Diesel,Automatic,293388,3,3,2832
Kia,Rio,2015,1.1,Diesel,Automatic,213044,2,2,6939
Kia,Rio,2015,3.6,Electric,Automatic,133945,4,4,13021
BMW,3 Series,2009,1.1,Petrol,Semi-Automatic,271776,5,4,2464
BMW,X5,2008,1.7,Electric,Manual,71714,3,1,8765
Audi,A3,2007,2.2,Hybrid,Automatic,5049,3,2,10799
Toyota,RAV4,2017,3.9,Electric,Automatic,157242,3,3,13455
Mercedes,C-Class,2004,3.9,Petrol,Semi-Automatic,206087,4,3,5078
Hyundai,Elantra,2012,4.7,Diesel,Manual,137379,3,5,9652
Toyota,RAV4,2022,4,Hybrid,Semi-Automatic,215548,5,4,11389
Audi,A3,2014,4.1,Electric,Semi-Automatic,72306,4,3,12953
Mercedes,E-Class,2023,3.1,Hybrid,Automatic,183781,3,1,12924
Mercedes,GLA,2020,4.7,Electric,Semi-Automatic,56519,5,4,15669
Ford,Explorer,2020,1.9,Hybrid,Automatic,228471,4,4,9930
Audi,A4,2002,2.4,Hybrid,Semi-Automatic,749,3,5,8085
Audi,Q5,2004,4.6,Electric,Manual,205475,5,4,7790
Audi,A3,2019,3.7,Diesel,Manual,128588,2,5,10928
Mercedes,GLA,2010,4.3,Hybrid,Automatic,106738,4,1,11765
BMW,X5,2006,1.5,Diesel,Semi-Automatic,131980,4,5,4760
Toyota,Camry,2013,1.1,Diesel,Semi-Automatic,218485,3,4,4730
Toyota,Camry,2007,3.7,Petrol,Manual,7203,3,5,9755
Audi,A4,2016,3.1,Diesel,Manual,97800,5,3,10044
Ford,Explorer,2019,2.2,Diesel,Automatic,262822,3,1,8243
BMW,X5,2019,1.7,Diesel,Automatic,189988,4,1,9200
BMW,3 Series,2017,1.6,Diesel,Automatic,240226,2,2,7495
Honda,Accord,2015,4.6,Diesel,Semi-Automatic,90142,2,1,11397
Chevrolet,Equinox,2005,3.4,Electric,Manual,82467,4,5,9350
Volkswagen,Tiguan,2010,4.5,Hybrid,Automatic,234158,5,4,9416
Audi,Q5,2009,2.6,Hybrid,Automatic,177694,4,1,8346
Audi,Q5,2018,3.7,Diesel,Automatic,140877,5,2,11882
Kia,Optima,2020,2.6,Petrol,Automatic,186639,4,5,10467
Ford,Fiesta,2014,2.5,Diesel,Manual,1540,2,5,10769
Ford,Explorer,2015,3.8,Hybrid,Automatic,35335,2,2,14193
Kia,Optima,2008,4.5,Electric,Automatic,132866,3,5,11842
Kia,Optima,2013,1.4,Petrol,Semi-Automatic,21187,3,1,8976
Mercedes,GLA,2010,3,Electric,Automatic,109329,4,3,11413
Toyota,Camry,2003,3.9,Petrol,Manual,102299,3,1,6854
Toyota,Corolla,2007,4.3,Diesel,Automatic,147539,4,1,9049
Ford,Explorer,2008,2.6,Petrol,Semi-Automatic,220336,2,5,4693
Volkswagen,Passat,2023,1.9,Diesel,Automatic,206886,5,2,10262
Chevrolet,Impala,2011,1.1,Diesel,Automatic,69570,3,2,8608
Honda,Civic,2022,4.2,Hybrid,Semi-Automatic,151184,5,4,12876
Toyota,RAV4,2012,3.3,Petrol,Semi-Automatic,158791,2,1,7824
Volkswagen,Tiguan,2017,3.3,Electric,Automatic,111531,4,4,13769
Chevrolet,Impala,2010,1.3,Electric,Manual,3075,2,5,10338
Honda,Civic,2008,2.5,Diesel,Automatic,48695,2,1,9526
Audi,Q5,2008,1.7,Petrol,Semi-Automatic,199728,2,1,4205
Chevrolet,Malibu,2020,3.6,Diesel,Semi-Automatic,136688,5,1,10966
Audi,A4,2017,2.1,Diesel,Manual,136340,3,1,8573
Mercedes,GLA,2008,2.7,Petrol,Semi-Automatic,135623,5,2,6487
Hyundai,Tucson,2015,1.6,Petrol,Automatic,43454,3,2,10830
Volkswagen,Tiguan,2009,4.8,Petrol,Semi-Automatic,81481,5,1,9970
Mercedes,C-Class,2018,1.1,Hybrid,Automatic,15005,3,2,12799
Kia,Rio,2022,3.2,Diesel,Automatic,27425,4,1,14851
Toyota,Camry,2012,4.6,Diesel,Semi-Automatic,159593,5,5,9108
Toyota,RAV4,2018,1.2,Electric,Automatic,23090,2,2,13738
BMW,5 Series,2003,3.1,Electric,Manual,21203,5,5,9675
Kia,Optima,2005,3.8,Hybrid,Automatic,7995,3,4,11740
Hyundai,Elantra,2004,3.3,Hybrid,Semi-Automatic,50875,2,1,8582
Hyundai,Sonata,2002,1.8,Electric,Semi-Automatic,293718,4,1,2625
Toyota,Corolla,2023,2.2,Electric,Semi-Automatic,62511,5,3,13949
Chevrolet,Equinox,2020,3.9,Electric,Automatic,175761,5,4,13984
Chevrolet,Malibu,2019,3.9,Hybrid,Semi-Automatic,167618,2,3,11347
Audi,Q5,2012,1.6,Petrol,Manual,289368,4,5,3512
Mercedes,E-Class,2022,4,Petrol,Semi-Automatic,159928,2,3,11501
Ford,Fiesta,2019,3.9,Diesel,Manual,100659,5,3,11686
Toyota,Camry,2013,3.1,Diesel,Manual,203588,3,5,7028
BMW,X5,2009,2.6,Petrol,Semi-Automatic,70133,5,1,7997
Volkswagen,Golf,2006,2.3,Petrol,Manual,55654,2,5,7086
Toyota,RAV4,2022,4.1,Electric,Automatic,253516,3,5,13229
Hyundai,Elantra,2000,4.1,Diesel,Manual,269426,4,3,2811
BMW,5 Series,2011,4.7,Petrol,Manual,193401,4,1,8231
Volkswagen,Tiguan,2023,3.6,Petrol,Automatic,45801,4,4,15183
Mercedes,C-Class,2005,2.7,Electric,Manual,221258,5,2,5874
Toyota,RAV4,2023,1.6,Diesel,Manual,112349,5,5,10353
Kia,Rio,2001,3.6,Petrol,Automatic,183666,4,5,5826
Audi,Q5,2012,4.5,Diesel,Manual,187400,5,3,8452
Honda,Civic,2016,3,Petrol,Automatic,16505,4,2,13069
Kia,Sportage,2008,3.7,Hybrid,Semi-Automatic,271404,2,2,5771
Audi,A3,2007,2.5,Electric,Automatic,80739,4,2,10585
Audi,A4,2005,2.9,Electric,Automatic,187906,5,2,8241
Ford,Focus,2001,3,Petrol,Automatic,190816,3,5,5083
Audi,A3,2002,3.3,Petrol,Automatic,244633,3,2,4607
Honda,CR-V,2015,3.7,Diesel,Semi-Automatic,18846,3,4,11923
BMW,5 Series,2018,2.7,Hybrid,Manual,297818,2,3,7243
Audi,A3,2008,2.6,Diesel,Semi-Automatic,31085,5,1,8478
Audi,A4,2016,3.8,Electric,Semi-Automatic,40584,3,5,13888
Hyundai,Sonata,2022,2,Electric,Manual,252579,5,5,9648
Ford,Explorer,2002,2.5,Diesel,Automatic,137131,3,3,5957
BMW,5 Series,2020,2.2,Diesel,Semi-Automatic,181518,4,2,8669
BMW,5 Series,2003,2.3,Hybrid,Manual,198662,3,4,4326
Audi,Q5,2007,3.8,Petrol,Semi-Automatic,270796,5,3,4584
Mercedes,E-Class,2008,4.6,Diesel,Semi-Automatic,202468,5,4,7050
Hyundai,Sonata,2002,2,Petrol,Automatic,159764,4,2,5004
BMW,X5,2002,3.1,Petrol,Manual,244188,5,2,2916
Mercedes,E-Class,2013,2.5,Diesel,Manual,115976,5,5,8180
Honda,Accord,2023,2.7,Diesel,Automatic,42252,2,2,14354
Volkswagen,Passat,2016,4.8,Electric,Automatic,36943,5,1,16461
Mercedes,E-Class,2013,2.4,Electric,Semi-Automatic,176391,2,4,8872
Ford,Explorer,2013,1.4,Petrol,Manual,253282,4,4,4334
Kia,Sportage,2004,3.8,Electric,Manual,189775,4,3,7304
Toyota,RAV4,2021,5,Petrol,Automatic,164237,5,5,13615
Hyundai,Elantra,2004,3.4,Diesel,Manual,299626,3,3,2707
Honda,Civic,2009,1.6,Hybrid,Manual,200905,5,3,5381
Hyundai,Elantra,2004,4.3,Diesel,Semi-Automatic,217759,3,1,5244
BMW,X5,2013,2.3,Petrol,Semi-Automatic,216833,4,3,5963
Chevrolet,Impala,2010,4.7,Electric,Automatic,47121,5,1,14357
Ford,Fiesta,2013,1.8,Hybrid,Automatic,37903,4,5,11541
Mercedes,GLA,2015,4.2,Diesel,Semi-Automatic,238931,3,3,8021
Hyundai,Elantra,2022,3.6,Electric,Manual,538,2,1,16289
Toyota,Corolla,2006,4.6,Electric,Automatic,93440,5,1,12131
Ford,Focus,2023,4.4,Electric,Manual,195913,5,5,13481
Hyundai,Sonata,2017,3.5,Hybrid,Manual,251153,5,4,8676
Mercedes,E-Class,2014,3.8,Diesel,Automatic,163258,3,2,10334
Chevrolet,Malibu,2006,4,Hybrid,Manual,265454,3,3,5590
Kia,Sportage,2017,3.2,Petrol,Manual,204302,4,1,8313
Toyota,RAV4,2005,3.6,Petrol,Manual,78941,3,4,7621
